,Owner,Size,Type,Quality,DaysInDeposit,week
1823,7,2,DRY,CLASE B-C,7,2
1824,7,2,DRY,CLASE B-C,13,2
1825,7,2,DRY,CLASE B-C,12,2
1826,7,2,DRY,CLASE B-C,7,2
1827,7,2,DRY,CLASE B-C,11,2
1828,7,2,DRY,CLASE B-C,13,2
1829,7,2,DRY,CLASE B-C,11,2
1830,7,2,DRY,CLASE B-C,7,2
1831,7,2,DRY,CLASE B-C,12,2
1832,7,2,DRY,CLASE B-C,15,2
1833,7,2,DRY,CLASE B-C,11,2
1834,7,2,DRY,CLASE B-C,13,2
1835,7,2,DRY,CLASE B-C,12,2
1836,7,2,DRY,CLASE B-C,15,2
1837,7,2,DRY,CLASE B-C,15,2
1838,7,2,DRY,CLASE B-C,15,2
1839,7,2,DRY,CLASE B-C,11,2
1840,7,2,DRY,CLASE A,15,2
1841,7,2,DRY,CLASE B-C,7,2
1842,7,2,DRY,CLASE B-C,15,2
1843,7,2,DRY,CLASE B-C,7,2
1844,7,2,DRY,CLASE B-C,12,2
1845,7,2,DRY,CLASE B-C,13,2
1846,7,2,DRY,CLASE B-C,13,2
1847,6,2,DRY,CLASE B-C,8,2
1848,6,2,DRY,CLASE B-C,11,2
1849,6,2,DRY,CLASE B-C,7,2
1850,1,2,DRY,CLASE B-C,4,2
1851,1,2,DRY,CLASE B-C,4,2
1852,2,2,DRY,CLASE B-C,10,2
1853,2,2,DRY,CLASE B-C,10,2
1854,1,2,DRY,CLASE B-C,10,2
1855,3,2,DRY,CLASE A,3,2
1856,6,2,DRY,CLASE B-C,1,2
1857,6,2,DRY,CLASE B-C,3,2
1858,6,2,DRY,CLASE B-C,3,2
1859,6,2,DRY,CLASE B-C,1,2
1860,7,2,RF,CLASE B-C,4,2
1861,7,2,RF,CLASE B-C,4,2
1862,7,2,RF,CLASE B-C,4,2
1863,7,2,RF,CLASE B-C,4,2
1864,7,2,RF,CLASE B-C,4,2
1865,1,2,DRY,CLASE B-C,4,2
1866,1,2,DRY,INSPECTION,41,2
1867,6,2,DRY,CLASE B-C,20,2
1868,7,2,DRY,CLASE B-C,1,2
1869,7,2,DRY,CLASE B-C,1,2
1870,7,2,DRY,CLASE B-C,7,2
1871,7,2,DRY,CLASE B-C,1,2
1872,7,2,DRY,CLASE B-C,1,2
1873,7,2,DRY,CLASE B-C,1,2
1874,7,2,DRY,CLASE B-C,15,2
1875,7,2,DRY,CLASE B-C,15,2
1876,7,2,DRY,CLASE B-C,1,2
1877,7,2,DRY,CLASE B-C,15,2
1878,7,2,DRY,CLASE B-C,11,2
1879,7,2,DRY,CLASE B-C,11,2
1880,7,2,DRY,CLASE B-C,1,2
1881,7,2,DRY,CLASE B-C,1,2
1882,7,2,DRY,CLASE B-C,1,2
1883,7,2,DRY,CLASE B-C,6,2
1884,7,2,DRY,CLASE B-C,1,2
1885,7,2,DRY,CLASE A,15,2
1886,7,2,DRY,CLASE B-C,1,2
1887,7,2,DRY,CLASE B-C,1,2
1888,7,2,DRY,CLASE B-C,11,2
1889,7,2,DRY,CLASE B-C,15,2
1890,7,2,DRY,CLASE B-C,10,2
1891,7,2,DRY,CLASE B-C,1,2
1892,7,2,DRY,CLASE B-C,1,2
1893,7,2,DRY,CLASE B-C,1,2
1894,7,2,DRY,CLASE B-C,1,2
1895,7,2,DRY,CLASE B-C,1,2
1896,7,2,DRY,CLASE B-C,1,2
1897,7,2,DRY,CLASE B-C,1,2
1898,7,2,DRY,CLASE B-C,10,2
1899,7,2,DRY,CLASE B-C,1,2
1900,7,2,DRY,CLASE B-C,1,2
1901,7,2,DRY,CLASE B-C,11,2
1902,7,2,DRY,CLASE B-C,1,2
1903,7,2,DRY,CLASE B-C,6,2
1904,7,2,DRY,CLASE B-C,1,2
1905,7,2,DRY,CLASE B-C,1,2
1906,7,2,DRY,CLASE B-C,6,2
1907,7,2,DRY,CLASE B-C,15,2
1908,7,2,DRY,CLASE B-C,1,2
1909,7,2,DRY,CLASE B-C,1,2
1910,7,2,DRY,CLASE B-C,1,2
1911,7,2,DRY,CLASE B-C,1,2
1912,7,2,DRY,CLASE B-C,1,2
1913,7,2,DRY,CLASE B-C,10,2
1914,7,2,DRY,CLASE B-C,1,2
1915,7,2,DRY,CLASE B-C,15,2
1916,7,2,DRY,CLASE B-C,1,2
1917,7,2,DRY,CLASE B-C,10,2
1918,7,2,DRY,CLASE B-C,1,2
1919,7,2,DRY,CLASE B-C,1,2
1920,7,2,DRY,CLASE B-C,1,2
1921,7,2,DRY,CLASE B-C,5,2
1922,7,2,DRY,CLASE B-C,1,2
1923,7,2,DRY,CLASE B-C,1,2
1924,7,2,DRY,CLASE B-C,1,2
1925,7,2,DRY,CLASE B-C,1,2
1926,7,2,DRY,CLASE B-C,1,2
1927,7,2,DRY,CLASE B-C,15,2
1928,7,2,DRY,CLASE B-C,1,2
1929,7,2,DRY,CLASE B-C,1,2
1930,7,2,DRY,CLASE B-C,1,2
1931,7,2,DRY,CLASE D,1,2
1932,7,2,DRY,CLASE D,1,2
1933,7,2,DRY,CLASE B-C,11,2
1934,7,2,DRY,CLASE B-C,1,2
1935,7,2,DRY,CLASE B-C,15,2
1936,7,2,DRY,CLASE B-C,1,2
1937,7,2,DRY,CLASE B-C,15,2
1938,7,2,DRY,CLASE B-C,1,2
1939,7,2,DRY,CLASE B-C,15,2
1940,7,2,DRY,CLASE B-C,1,2
1941,7,2,DRY,CLASE B-C,1,2
1942,7,2,DRY,CLASE B-C,1,2
1943,6,2,DRY,CLASE B-C,8,2
1944,3,2,DRY,CLASE A,2,2
1945,3,2,DRY,CLASE A,2,2
1946,3,2,DRY,CLASE A,2,2
1947,6,2,DRY,CLASE B-C,1,2
1948,6,2,DRY,CLASE B-C,1,2
1949,6,2,DRY,CLASE B-C,1,2
1950,6,2,DRY,CLASE B-C,1,2
1951,7,2,RF,CLASE B-C,4,2
1952,7,2,RF,CLASE B-C,4,2
1953,7,2,RF,CLASE B-C,4,2
1954,7,2,DRY,CLASE B-C,3,2
1955,7,2,DRY,CLASE B-C,1,2
1956,7,2,DRY,CLASE B-C,3,2
1957,7,2,DRY,CLASE B-C,1,2
1958,7,2,DRY,CLASE B-C,1,2
1959,7,2,DRY,CLASE B-C,3,2
1960,7,2,DRY,CLASE B-C,1,2
1961,7,2,DRY,CLASE B-C,1,2
1962,7,2,DRY,CLASE B-C,3,2
1963,7,2,DRY,CLASE B-C,3,2
1964,7,2,DRY,CLASE B-C,1,2
1965,7,2,DRY,CLASE B-C,1,2
1966,7,2,DRY,CLASE B-C,1,2
1967,7,2,DRY,CLASE B-C,1,2
1968,7,2,DRY,CLASE B-C,1,2
1969,7,2,DRY,CLASE B-C,5,2
1970,7,2,DRY,CLASE B-C,1,2
1971,7,2,DRY,CLASE B-C,1,2
1972,7,2,DRY,CLASE B-C,1,2
1973,7,2,DRY,CLASE B-C,1,2
1974,7,2,DRY,CLASE B-C,3,2
1975,7,2,DRY,CLASE B-C,1,2
1976,7,2,DRY,CLASE B-C,1,2
1977,7,2,DRY,CLASE B-C,3,2
1978,7,2,DRY,CLASE B-C,1,2
1979,7,2,DRY,CLASE B-C,1,2
1980,7,2,DRY,CLASE B-C,1,2
1981,7,2,DRY,CLASE B-C,1,2
1982,7,2,DRY,CLASE B-C,1,2
1983,7,2,DRY,CLASE B-C,3,2
1984,7,2,DRY,CLASE B-C,1,2
1985,7,2,RF,CLASE B-C,3,2
1986,7,2,DRY,CLASE B-C,1,2
1987,7,2,DRY,CLASE B-C,3,2
1988,7,2,DRY,CLASE B-C,1,2
1989,7,2,DRY,CLASE B-C,3,2
1990,7,2,DRY,CLASE B-C,3,2
1991,7,2,DRY,CLASE B-C,3,2
1992,7,2,DRY,CLASE B-C,1,2
1993,1,2,DRY,CLASE B-C,3,2
1994,7,2,DRY,CLASE B-C,82,2
1995,7,2,DRY,CLASE B-C,82,2
1996,2,2,DRY,CLASE B-C,65,2
1997,2,2,DRY,CLASE B-C,65,2
1998,2,2,DRY,CLASE B-C,65,2
1999,2,2,DRY,CLASE B-C,65,2
2000,2,2,DRY,CLASE B-C,67,2
2001,2,2,DRY,CLASE B-C,67,2
2002,2,2,DRY,CLASE B-C,67,2
2003,2,2,DRY,CLASE B-C,67,2
2004,2,2,DRY,CLASE B-C,65,2
2005,2,2,DRY,CLASE B-C,65,2
2006,2,2,DRY,CLASE B-C,65,2
2007,2,2,DRY,CLASE B-C,67,2
2008,6,2,DRY,CLASE B-C,50,2
2009,7,2,DRY,CLASE B-C,49,2
2010,2,2,DRY,CLASE B-C,42,2
2011,2,2,DRY,CLASE B-C,42,2
2012,2,2,DRY,CLASE B-C,41,2
2013,2,2,DRY,CLASE B-C,41,2
2014,6,2,DRY,CLASE B-C,36,2
2015,6,2,DRY,CLASE B-C,36,2
2016,7,2,DRY,CLASE B-C,41,2
2017,7,2,DRY,CLASE B-C,40,2
2018,6,2,DRY,CLASE B-C,36,2
2019,6,2,DRY,CLASE B-C,36,2
2020,9,2,DRY,CLASE B-C,36,2
2021,7,2,DRY,CLASE B-C,28,2
2022,7,2,DRY,CLASE B-C,26,2
2023,6,2,RF,CLASE B-C,16,2
2024,7,2,DRY,CLASE B-C,16,2
2025,7,2,DRY,CLASE B-C,18,2
2026,9,2,DRY,CLASE B-C,12,2
2027,2,2,DRY,CLASE A,18,2
2028,2,2,DRY,CLASE A,18,2
2029,7,2,DRY,CLASE B-C,2,2
2030,7,2,DRY,CLASE B-C,2,2
2031,7,2,DRY,CLASE B-C,15,2
2032,7,2,DRY,CLASE B-C,7,2
2033,7,2,DRY,CLASE B-C,11,2
2034,7,2,DRY,CLASE B-C,15,2
2035,7,2,DRY,CLASE B-C,2,2
2036,7,2,DRY,CLASE B-C,1,2
2037,7,2,DRY,CLASE B-C,11,2
2038,7,2,DRY,CLASE B-C,1,2
2039,7,2,DRY,CLASE B-C,2,2
2040,7,2,DRY,CLASE B-C,1,2
2041,7,2,DRY,CLASE B-C,1,2
2042,7,2,DRY,CLASE B-C,2,2
2043,7,2,DRY,CLASE B-C,1,2
2044,7,2,DRY,CLASE B-C,1,2
2045,7,2,DRY,CLASE B-C,7,2
2046,7,2,DRY,CLASE B-C,15,2
2047,7,2,DRY,CLASE B-C,2,2
2048,7,2,DRY,CLASE A,7,2
2049,7,2,DRY,CLASE B-C,15,2
2050,7,2,DRY,CLASE B-C,1,2
2051,7,2,DRY,CLASE B-C,1,2
2052,7,2,DRY,CLASE B-C,7,2
2053,7,2,DRY,CLASE B-C,7,2
2054,7,2,DRY,CLASE B-C,2,2
2055,7,2,DRY,CLASE B-C,2,2
2056,7,2,DRY,CLASE B-C,2,2
2057,7,2,DRY,CLASE B-C,2,2
2058,7,2,DRY,CLASE B-C,1,2
2059,7,2,DRY,CLASE B-C,1,2
2060,7,2,DRY,CLASE B-C,2,2
2061,7,2,DRY,CLASE B-C,11,2
2062,7,2,DRY,CLASE A,1,2
2063,7,2,DRY,CLASE B-C,1,2
2064,7,2,DRY,CLASE B-C,2,2
2065,7,2,DRY,CLASE B-C,1,2
2066,7,2,DRY,CLASE B-C,2,2
2067,7,2,DRY,CLASE B-C,1,2
2068,7,2,DRY,CLASE B-C,1,2
2069,7,2,DRY,CLASE B-C,1,2
2070,7,2,DRY,CLASE B-C,7,2
2071,7,2,DRY,CLASE B-C,1,2
2072,7,2,DRY,CLASE B-C,1,2
2073,7,2,DRY,CLASE B-C,11,2
2074,7,2,DRY,CLASE B-C,1,2
2075,7,2,DRY,CLASE B-C,2,2
2076,7,2,DRY,CLASE B-C,1,2
2077,7,2,DRY,CLASE B-C,1,2
2078,7,2,DRY,CLASE B-C,2,2
2079,7,2,DRY,CLASE B-C,1,2
2080,7,2,DRY,CLASE B-C,1,2
2081,7,2,DRY,CLASE B-C,2,2
2082,7,2,DRY,CLASE B-C,1,2
2083,7,2,DRY,CLASE B-C,1,2
2084,7,2,DRY,CLASE B-C,1,2
2085,7,2,DRY,CLASE B-C,2,2
2086,7,2,DRY,CLASE B-C,1,2
2087,7,2,DRY,CLASE B-C,15,2
2088,7,2,DRY,CLASE B-C,15,2
2089,7,2,DRY,CLASE B-C,2,2
2090,7,2,DRY,CLASE B-C,2,2
2091,7,2,DRY,CLASE B-C,1,2
2092,7,2,DRY,CLASE B-C,7,2
2093,7,2,DRY,CLASE B-C,1,2
2094,7,2,DRY,CLASE B-C,15,2
2095,7,2,DRY,CLASE B-C,1,2
2096,7,2,DRY,CLASE B-C,7,2
2097,7,2,DRY,CLASE B-C,1,2
2098,7,2,DRY,CLASE B-C,1,2
2099,7,2,DRY,CLASE B-C,1,2
2100,7,2,DRY,CLASE B-C,2,2
2101,7,2,DRY,CLASE B-C,15,2
2102,7,2,DRY,CLASE B-C,1,2
2103,7,2,DRY,CLASE B-C,1,2
2104,7,2,DRY,CLASE B-C,1,2
2105,7,2,DRY,CLASE B-C,2,2
2106,7,2,DRY,CLASE B-C,1,2
2107,7,2,DRY,CLASE B-C,1,2
2108,7,2,DRY,CLASE B-C,9,2
2109,7,2,DRY,CLASE B-C,1,2
2110,7,2,DRY,CLASE B-C,1,2
2111,7,2,DRY,CLASE B-C,7,2
2112,7,2,DRY,CLASE B-C,1,2
2113,7,2,DRY,CLASE B-C,1,2
2114,7,2,DRY,CLASE B-C,7,2
2115,7,2,DRY,CLASE B-C,1,2
2116,7,2,DRY,CLASE B-C,2,2
2117,7,2,DRY,CLASE B-C,7,2
2118,7,2,DRY,CLASE B-C,15,2
2119,7,2,DRY,CLASE B-C,1,2
2120,7,2,DRY,CLASE B-C,1,2
2121,7,2,DRY,CLASE B-C,7,2
2122,7,2,DRY,CLASE B-C,1,2
2123,7,2,DRY,CLASE B-C,7,2
2124,7,2,DRY,CLASE B-C,1,2
2125,7,2,DRY,CLASE B-C,1,2
2126,7,2,DRY,CLASE B-C,1,2
2127,7,2,DRY,CLASE B-C,1,2
2128,7,2,DRY,CLASE B-C,2,2
2129,7,2,DRY,CLASE B-C,7,2
2130,7,2,DRY,CLASE B-C,2,2
2131,7,2,DRY,CLASE B-C,2,2
2132,7,2,DRY,CLASE B-C,7,2
2133,7,2,DRY,CLASE B-C,2,2
2134,7,2,DRY,CLASE B-C,2,2
2135,7,2,DRY,CLASE B-C,2,2
2136,7,2,DRY,CLASE B-C,2,2
2137,7,2,DRY,CLASE B-C,4,2
2138,7,2,DRY,CLASE B-C,2,2
2139,7,2,DRY,CLASE B-C,2,2
2140,7,2,DRY,CLASE B-C,7,2
2141,7,2,DRY,CLASE B-C,1,2
2142,7,2,DRY,CLASE B-C,2,2
2143,7,2,DRY,CLASE B-C,1,2
2144,7,2,DRY,CLASE B-C,2,2
2145,7,2,DRY,CLASE B-C,2,2
2146,7,2,DRY,CLASE B-C,1,2
2147,7,2,DRY,CLASE B-C,1,2
2148,7,2,DRY,CLASE B-C,14,2
2149,7,2,DRY,CLASE B-C,1,2
2150,7,2,DRY,CLASE B-C,2,2
2151,7,2,DRY,CLASE B-C,2,2
2152,7,2,DRY,CLASE B-C,1,2
2153,7,2,DRY,CLASE B-C,1,2
2154,7,2,DRY,CLASE B-C,1,2
2155,7,2,DRY,CLASE B-C,7,2
2156,7,2,DRY,CLASE B-C,1,2
2157,7,2,DRY,CLASE B-C,1,2
2158,7,2,DRY,CLASE B-C,5,2
2159,7,2,DRY,CLASE B-C,11,2
2160,7,2,DRY,CLASE B-C,1,2
2161,7,2,DRY,CLASE B-C,5,2
2162,7,2,DRY,CLASE B,2,2
2163,7,2,DRY,CLASE B-C,1,2
2164,7,2,DRY,CLASE B-C,1,2
2165,7,2,DRY,CLASE B-C,11,2
2166,7,2,DRY,CLASE B-C,1,2
2167,7,2,DRY,CLASE B-C,1,2
2168,7,2,DRY,CLASE B-C,1,2
2169,7,2,DRY,CLASE B-C,1,2
2170,7,2,DRY,CLASE B-C,2,2
2171,7,2,DRY,CLASE B-C,9,2
2172,7,2,DRY,CLASE B-C,2,2
2173,7,2,DRY,CLASE B-C,2,2
2174,2,2,DRY,CLASE B-C,1,2
2175,2,2,DRY,CLASE B-C,1,2
2176,2,2,DRY,CLASE B-C,1,2
2177,2,2,DRY,CLASE B-C,1,2
2178,2,2,DRY,CLASE B-C,1,2
2179,2,2,DRY,INSPECTION,1,2
2180,2,2,DRY,CLASE B-C,1,2
2181,2,2,DRY,CLASE B-C,1,2
2182,5,2,DRY,CLASE B-C,1,2
2183,7,2,DRY,CLASE B-C,4,2
2184,7,2,DRY,CLASE B-C,3,2
2185,7,2,DRY,CLASE B-C,7,2
2186,7,2,RF,CLASE B-C,8,2
2187,7,2,DRY,CLASE B-C,7,2
2188,7,2,DRY,CLASE B-C,6,2
2189,7,2,DRY,CLASE B-C,1,2
2190,7,2,DRY,CLASE B-C,4,2
2191,7,2,DRY,CLASE B-C,4,2
2192,7,2,DRY,CLASE B-C,4,2
2193,7,2,DRY,CLASE B-C,4,2
2194,7,2,DRY,CLASE B-C,1,2
2195,7,2,DRY,CLASE B-C,4,2
2196,7,2,DRY,CLASE B-C,7,2
2197,7,2,DRY,CLASE B-C,6,2
2198,7,2,DRY,CLASE B-C,4,2
2199,7,2,DRY,CLASE B-C,6,2
2200,7,2,DRY,CLASE B-C,4,2
2201,7,2,DRY,CLASE B-C,6,2
2202,7,2,DRY,CLASE B-C,4,2
2203,7,2,DRY,CLASE B-C,6,2
2204,7,2,DRY,CLASE B-C,4,2
2205,7,2,DRY,CLASE B-C,6,2
2206,7,2,DRY,CLASE B-C,5,2
2207,7,2,DRY,CLASE B-C,4,2
2208,7,2,DRY,CLASE A,7,2
2209,7,2,DRY,CLASE B,7,2
2210,7,2,DRY,CLASE B-C,7,2
2211,7,2,DRY,CLASE B-C,8,2
2212,7,2,DRY,CLASE B-C,7,2
2213,7,2,DRY,CLASE B-C,7,2
2214,7,2,DRY,CLASE B-C,6,2
2215,7,2,DRY,CLASE B-C,7,2
2216,7,2,DRY,CLASE B-C,7,2
2217,7,2,DRY,CLASE B,7,2
2218,7,2,DRY,CLASE B-C,3,2
2219,7,2,DRY,CLASE B-C,4,2
2220,7,2,DRY,CLASE B-C,1,2
2221,7,2,DRY,CLASE B-C,4,2
2222,7,2,DRY,CLASE B-C,3,2
2223,7,2,DRY,CLASE B-C,7,2
2224,7,2,DRY,CLASE B-C,7,2
2225,7,2,DRY,CLASE B-C,7,2
2226,7,2,DRY,CLASE B-C,7,2
2227,7,2,DRY,CLASE B-C,3,2
2228,7,2,DRY,CLASE B-C,7,2
2229,7,2,DRY,CLASE B-C,5,2
2230,7,2,DRY,CLASE B-C,4,2
2231,7,2,DRY,CLASE B-C,6,2
2232,7,2,DRY,CLASE B-C,4,2
2233,7,2,DRY,CLASE A,6,2
2234,7,2,DRY,CLASE B-C,4,2
2235,7,2,DRY,CLASE B-C,3,2
2236,2,2,DRY,CLASE B-C,1,2
2237,2,2,DRY,CLASE B-C,1,2
2238,2,2,DRY,CLASE B-C,1,2
2239,2,2,DRY,CLASE B-C,1,2
2240,2,2,DRY,CLASE B-C,1,2
2241,2,2,DRY,CLASE B-C,1,2
2242,2,2,DRY,CLASE D,1,2
2243,2,2,DRY,CLASE B-C,1,2
2244,2,2,DRY,CLASE B-C,1,2
2245,2,2,DRY,CLASE B-C,1,2
2246,2,2,DRY,CLASE B-C,1,2
2247,5,2,DRY,CLASE B-C,1,2
2248,5,2,DRY,CLASE B-C,1,2
2249,5,2,DRY,CLASE B-C,1,2
2250,2,2,RF,CLASE B-C,163,2
2251,2,2,DRY,CLASE B-C,67,2
2252,2,2,DRY,CLASE B-C,67,2
2253,2,2,DRY,CLASE B-C,67,2
2254,2,2,DRY,CLASE B-C,67,2
2255,2,2,DRY,CLASE B-C,67,2
2256,2,2,DRY,CLASE B-C,68,2
2257,2,2,DRY,CLASE B-C,67,2
2258,2,2,DRY,CLASE B-C,68,2
2259,2,2,DRY,CLASE B-C,67,2
2260,2,2,DRY,CLASE B-C,67,2
2261,2,2,DRY,CLASE B-C,67,2
2262,2,2,DRY,CLASE B-C,67,2
2263,2,2,DRY,CLASE B-C,67,2
2264,7,2,DRY,CLASE B-C,64,2
2265,7,1,DRY,INSPECTION,58,2
2266,7,1,DRY,INSPECTION,59,2
2267,2,2,DRY,CLASE B-C,55,2
2268,6,2,DRY,CLASE B-C,51,2
2269,6,2,DRY,CLASE B-C,54,2
2270,6,2,DRY,CLASE B-C,51,2
2271,2,2,DRY,CLASE B-C,47,2
2272,2,2,DRY,CLASE B-C,47,2
2273,2,2,DRY,CLASE B-C,44,2
2274,6,2,DRY,CLASE B-C,42,2
2275,6,2,DRY,CLASE B-C,40,2
2276,6,2,DRY,CLASE B-C,37,2
2277,6,2,DRY,CLASE B-C,37,2
2278,6,2,DRY,CLASE A,37,2
2279,6,2,DRY,CLASE B-C,37,2
2280,6,2,DRY,CLASE A,37,2
2281,6,2,DRY,CLASE B-C,37,2
2282,6,2,DRY,CLASE B-C,35,2
2283,7,2,DRY,CLASE B-C,35,2
2284,7,1,DRY,INSPECTION,34,2
2285,6,2,DRY,CLASE B-C,35,2
2286,6,2,DRY,CLASE B-C,35,2
2287,6,2,DRY,CLASE B-C,36,2
2288,7,2,RF,CLASE B-C,33,2
2289,6,2,DRY,CLASE B-C,23,2
2290,7,2,DRY,CLASE B-C,28,2
2291,7,2,DRY,CLASE B-C,28,2
2292,7,1,DRY,INSPECTION,20,2
2293,7,2,DRY,CLASE B-C,28,2
2294,7,2,DRY,CLASE B-C,28,2
2295,7,2,DRY,CLASE B-C,28,2
2296,7,2,DRY,CLASE B-C,28,2
2297,7,1,DRY,INSPECTION,20,2
2298,5,2,DRY,CLASE B-C,22,2
2299,6,2,DRY,CLASE B-C,26,2
2300,6,2,DRY,CLASE B-C,23,2
2301,6,2,DRY,CLASE B-C,23,2
2302,6,2,DRY,CLASE B-C,23,2
2303,6,2,DRY,CLASE B-C,1,2
2304,6,2,DRY,CLASE B-C,23,2
2305,6,2,RF,CLASE B-C,16,2
2306,6,2,DRY,CLASE B-C,23,2
2307,6,2,DRY,CLASE B,23,2
2308,6,2,DRY,CLASE B-C,23,2
2309,6,2,DRY,CLASE B-C,23,2
2310,6,2,DRY,CLASE A,23,2
2311,6,2,DRY,CLASE B-C,1,2
2312,6,2,DRY,CLASE B-C,23,2
2313,6,2,DRY,CLASE B-C,23,2
2314,6,2,DRY,CLASE B-C,23,2
2315,6,2,DRY,CLASE B-C,23,2
2316,6,2,DRY,CLASE B-C,23,2
2317,6,2,DRY,CLASE B-C,23,2
2318,7,1,DRY,INSPECTION,20,2
2319,7,2,DRY,CLASE B-C,20,2
2320,7,2,DRY,CLASE A,18,2
2321,7,2,DRY,CLASE B-C,18,2
2322,7,2,DRY,CLASE B-C,19,2
2323,7,2,DRY,CLASE B-C,18,2
2324,7,2,DRY,CLASE B-C,8,2
2325,7,2,DRY,CLASE A,19,2
2326,7,2,DRY,CLASE B-C,19,2
2327,7,2,DRY,CLASE B-C,18,2
2328,7,2,DRY,CLASE B-C,18,2
2329,7,2,DRY,CLASE B-C,16,2
2330,7,2,DRY,CLASE B-C,19,2
2331,7,2,DRY,CLASE B-C,18,2
2332,7,2,DRY,CLASE B-C,8,2
2333,7,2,DRY,CLASE B-C,18,2
2334,7,2,DRY,CLASE B-C,18,2
2335,7,2,DRY,CLASE B-C,19,2
2336,7,2,DRY,CLASE B-C,19,2
2337,7,2,DRY,CLASE B-C,9,2
2338,7,2,DRY,CLASE B-C,18,2
2339,7,2,DRY,CLASE B-C,19,2
2340,7,2,DRY,CLASE B-C,18,2
2341,7,2,DRY,CLASE B-C,1,2
2342,7,2,DRY,CLASE B-C,2,2
2343,7,2,DRY,CLASE B-C,10,2
2344,7,2,DRY,CLASE B-C,19,2
2345,7,2,DRY,CLASE A,19,2
2346,7,2,DRY,CLASE B-C,19,2
2347,7,2,DRY,CLASE B-C,19,2
2348,7,2,DRY,CLASE B-C,17,2
2349,7,2,DRY,CLASE B-C,17,2
2350,7,2,DRY,CLASE B-C,17,2
2351,7,2,DRY,CLASE B-C,18,2
2352,7,1,DRY,INSPECTION,17,2
2353,7,2,DRY,CLASE B-C,18,2
2354,7,2,DRY,CLASE B-C,1,2
2355,7,2,DRY,CLASE B-C,18,2
2356,7,2,DRY,CLASE B-C,19,2
2357,7,2,DRY,CLASE B-C,19,2
2358,7,2,DRY,CLASE B-C,19,2
2359,7,2,DRY,CLASE B-C,19,2
2360,7,2,DRY,CLASE B-C,19,2
2361,2,2,DRY,CLASE B-C,18,2
2362,2,2,DRY,CLASE B-C,13,2
2363,2,2,DRY,CLASE B-C,13,2
2364,2,2,DRY,CLASE B-C,13,2
2365,2,2,DRY,CLASE B-C,13,2
2366,1,2,RF,CLASE B-C,7,2
2367,1,2,RF,CLASE B-C,13,2
2368,1,2,RF,CLASE B-C,6,2
2369,1,2,RF,CLASE B-C,7,2
2370,1,2,RF,CLASE B-C,7,2
2371,3,2,DRY,CLASE A,4,2
2372,3,2,DRY,CLASE B-C,4,2
2373,3,2,DRY,CLASE A,4,2
2374,3,2,DRY,CLASE A,3,2
2375,7,2,DRY,CLASE D,1,2
2376,7,2,DRY,CLASE B-C,1,2
2377,7,2,DRY,CLASE B-C,1,2
2378,7,2,DRY,CLASE B-C,14,2
2379,7,2,DRY,CLASE B-C,1,2
2380,7,2,DRY,CLASE B-C,1,2
2381,7,2,DRY,CLASE B-C,2,2
2382,7,2,DRY,CLASE B-C,5,2
2383,7,2,DRY,CLASE B-C,1,2
2384,7,2,DRY,CLASE B-C,8,2
2385,7,2,DRY,CLASE B-C,10,2
2386,7,2,DRY,CLASE B-C,10,2
2387,7,2,DRY,CLASE B-C,15,2
2388,7,2,DRY,CLASE B-C,8,2
2389,7,2,DRY,CLASE B-C,8,2
2390,7,2,DRY,CLASE B-C,14,2
2391,7,2,DRY,CLASE B-C,8,2
2392,7,2,DRY,CLASE B-C,8,2
2393,7,2,DRY,CLASE B-C,7,2
2394,7,2,DRY,CLASE B-C,8,2
2395,7,2,DRY,CLASE B-C,11,2
2396,7,2,DRY,CLASE B-C,12,2
2397,7,2,DRY,CLASE B-C,5,2
2398,7,2,DRY,CLASE B-C,8,2
2399,7,2,DRY,CLASE B-C,15,2
2400,7,2,DRY,CLASE B-C,6,2
2401,7,2,DRY,CLASE B-C,6,2
2402,7,2,DRY,CLASE B-C,8,2
2403,7,2,DRY,CLASE B-C,11,2
2404,7,2,DRY,CLASE B-C,7,2
2405,7,2,DRY,CLASE B-C,8,2
2406,7,2,DRY,CLASE B-C,8,2
2407,7,2,DRY,CLASE B-C,11,2
2408,7,2,DRY,CLASE B-C,10,2
2409,7,2,DRY,CLASE B-C,8,2
2410,7,2,DRY,CLASE B-C,11,2
2411,7,2,DRY,CLASE B-C,8,2
2412,7,2,DRY,CLASE B-C,11,2
2413,7,2,DRY,CLASE B-C,8,2
2414,7,2,DRY,CLASE B-C,4,2
2415,7,2,DRY,CLASE B-C,2,2
2416,7,2,DRY,CLASE B-C,12,2
2417,7,2,DRY,CLASE B-C,12,2
2418,7,2,DRY,CLASE B-C,14,2
2419,7,2,DRY,CLASE B-C,8,2
2420,7,2,DRY,CLASE B-C,1,2
2421,7,2,DRY,CLASE B-C,1,2
2422,7,2,DRY,CLASE B-C,1,2
2423,7,2,DRY,CLASE B-C,14,2
2424,7,2,DRY,CLASE B-C,7,2
2425,7,2,DRY,CLASE A,11,2
2426,7,2,DRY,CLASE B-C,13,2
2427,7,2,DRY,CLASE B-C,14,2
2428,7,2,DRY,CLASE B-C,8,2
2429,7,2,DRY,CLASE B-C,11,2
2430,7,2,DRY,CLASE B-C,12,2
2431,7,2,DRY,CLASE B-C,8,2
2432,7,2,DRY,CLASE B-C,1,2
2433,7,2,DRY,CLASE B-C,8,2
