,Owner,Size,Type,Quality,DaysInDeposit,week
2399,7,2,DRY,CLASE B-C,5,12
2400,7,2,DRY,CLASE B-C,5,12
2401,7,2,DRY,CLASE B-C,5,12
2402,2,1,DRY,INSPECTION,8,12
2403,2,1,DRY,INSPECTION,8,12
2404,1,2,DRY,INSPECTION,8,12
2405,1,2,DRY,INSPECTION,8,12
2406,1,2,DRY,INSPECTION,8,12
2407,2,1,DRY,INSPECTION,8,12
2408,2,1,DRY,INSPECTION,8,12
2409,1,2,DRY,INSPECTION,8,12
2410,1,2,DRY,INSPECTION,8,12
2411,2,1,DRY,INSPECTION,8,12
2412,2,1,DRY,INSPECTION,8,12
2413,2,1,DRY,INSPECTION,8,12
2414,1,2,DRY,INSPECTION,8,12
2415,2,1,DRY,INSPECTION,8,12
2416,2,1,DRY,INSPECTION,8,12
2417,2,1,DRY,INSPECTION,8,12
2418,2,1,DRY,INSPECTION,8,12
2419,1,2,DRY,INSPECTION,8,12
2420,1,2,DRY,INSPECTION,8,12
2421,2,2,DRY,CLASE B-C,2,12
2422,2,2,DRY,CLASE B-C,2,12
2423,2,2,DRY,CLASE B-C,5,12
2424,2,2,DRY,CLASE B-C,5,12
2425,2,2,DRY,CLASE B-C,5,12
2426,2,2,DRY,CLASE B-C,5,12
2427,2,2,DRY,CLASE B-C,5,12
2428,2,2,DRY,CLASE B-C,5,12
2429,2,2,DRY,CLASE B-C,5,12
2430,2,2,DRY,CLASE B-C,5,12
2431,2,2,DRY,CLASE B-C,5,12
2432,2,2,DRY,CLASE B-C,5,12
2433,2,2,DRY,CLASE B-C,5,12
2434,2,2,DRY,CLASE B-C,5,12
2435,2,2,DRY,CLASE B-C,5,12
2436,2,2,DRY,CLASE B-C,5,12
2437,2,2,DRY,CLASE B-C,5,12
2438,2,2,DRY,CLASE B-C,2,12
2439,2,2,DRY,CLASE B-C,2,12
2440,2,2,DRY,CLASE B-C,2,12
2441,2,2,DRY,CLASE B-C,2,12
2442,2,2,DRY,CLASE B-C,2,12
2443,2,2,DRY,CLASE B-C,2,12
2444,2,2,DRY,CLASE B-C,1,12
2445,2,2,DRY,CLASE B-C,1,12
2446,2,2,DRY,CLASE B-C,2,12
2447,2,2,DRY,CLASE B-C,2,12
2448,2,2,DRY,CLASE B-C,1,12
2449,2,2,DRY,CLASE B-C,5,12
2450,2,2,DRY,CLASE B-C,1,12
2451,1,2,DRY,INSPECTION,7,12
2452,1,2,DRY,INSPECTION,7,12
2453,1,2,DRY,INSPECTION,7,12
2454,1,2,DRY,INSPECTION,7,12
2455,1,2,DRY,INSPECTION,7,12
2456,1,2,DRY,INSPECTION,7,12
2457,1,2,DRY,INSPECTION,7,12
2458,2,1,DRY,INSPECTION,6,12
2459,2,1,DRY,INSPECTION,6,12
2460,2,1,DRY,INSPECTION,6,12
2461,2,1,DRY,INSPECTION,6,12
2462,2,1,DRY,INSPECTION,6,12
2463,2,1,DRY,INSPECTION,6,12
2464,7,2,DRY,CLASE B-C,1,12
2465,7,2,DRY,CLASE B-C,1,12
2466,7,2,DRY,CLASE B-C,1,12
2467,7,2,DRY,CLASE B-C,1,12
2468,7,2,DRY,CLASE B-C,3,12
2469,7,2,DRY,CLASE B-C,1,12
2470,7,2,DRY,CLASE B-C,1,12
2471,7,2,DRY,CLASE B-C,2,12
2472,7,2,DRY,CLASE B-C,1,12
2473,7,2,DRY,CLASE B-C,1,12
2474,7,2,DRY,CLASE B,2,12
2475,7,2,DRY,CLASE B-C,1,12
2476,7,2,DRY,CLASE D,1,12
2477,7,2,DRY,CLASE B-C,1,12
2478,7,2,DRY,CLASE B-C,1,12
2479,7,2,DRY,CLASE B-C,1,12
2480,7,2,DRY,CLASE B-C,1,12
2481,7,2,DRY,CLASE B-C,1,12
2482,7,2,DRY,CLASE B-C,1,12
2483,7,2,DRY,CLASE B-C,1,12
2484,7,2,DRY,CLASE B-C,1,12
2485,7,2,DRY,CLASE B-C,1,12
2486,7,2,DRY,CLASE B-C,1,12
2487,7,2,DRY,CLASE B-C,3,12
2488,7,2,DRY,CLASE B-C,1,12
2489,7,2,DRY,CLASE B-C,2,12
2490,7,2,DRY,CLASE B-C,1,12
2491,7,2,DRY,CLASE B-C,1,12
2492,7,2,DRY,CLASE B-C,1,12
2493,7,2,DRY,CLASE D,1,12
2494,7,2,DRY,CLASE B-C,1,12
2495,7,2,DRY,CLASE B-C,3,12
2496,7,2,DRY,CLASE B-C,1,12
2497,7,2,DRY,CLASE B-C,1,12
2498,7,2,DRY,CLASE B-C,1,12
2499,7,2,DRY,CLASE A,3,12
2500,7,2,DRY,CLASE B-C,1,12
2501,7,2,DRY,CLASE B-C,1,12
2502,7,2,DRY,CLASE B-C,1,12
2503,7,2,DRY,CLASE B-C,1,12
2504,7,2,DRY,CLASE B-C,1,12
2505,7,2,DRY,CLASE B-C,2,12
2506,7,2,DRY,CLASE B-C,1,12
2507,7,2,DRY,CLASE B-C,1,12
2508,7,2,DRY,CLASE B-C,1,12
2509,7,2,DRY,CLASE B-C,1,12
2510,7,2,DRY,CLASE B-C,3,12
2511,7,2,DRY,CLASE B-C,3,12
2512,7,2,DRY,CLASE B-C,1,12
2513,7,2,DRY,CLASE B-C,1,12
2514,7,2,DRY,CLASE B-C,1,12
2515,7,2,DRY,CLASE B-C,1,12
2516,7,2,DRY,CLASE B-C,1,12
2517,7,2,DRY,CLASE B-C,1,12
2518,7,2,DRY,CLASE B-C,1,12
2519,7,2,DRY,CLASE B-C,1,12
2520,7,2,DRY,CLASE B-C,1,12
2521,7,2,DRY,CLASE B-C,1,12
2522,7,2,DRY,CLASE B-C,1,12
2523,7,2,DRY,CLASE B-C,1,12
2524,7,2,DRY,CLASE B-C,1,12
2525,7,2,DRY,CLASE B-C,2,12
2526,7,2,DRY,CLASE B-C,1,12
2527,7,2,DRY,CLASE B-C,1,12
2528,7,2,DRY,CLASE B-C,2,12
2529,7,2,DRY,CLASE B-C,1,12
2530,7,2,DRY,CLASE B-C,1,12
2531,7,2,DRY,CLASE B-C,1,12
2532,7,2,DRY,CLASE B-C,1,12
2533,7,2,DRY,CLASE B-C,3,12
2534,7,2,DRY,CLASE B-C,1,12
2535,7,2,DRY,CLASE B-C,1,12
2536,7,2,DRY,CLASE B-C,1,12
2537,7,2,DRY,CLASE B-C,1,12
2538,7,2,DRY,CLASE B-C,1,12
2539,7,2,DRY,CLASE B-C,3,12
2540,7,2,DRY,CLASE B-C,1,12
2541,7,2,DRY,CLASE B-C,1,12
2542,7,2,DRY,CLASE B-C,3,12
2543,7,2,DRY,CLASE B-C,1,12
2544,7,2,DRY,CLASE B-C,1,12
2545,7,2,DRY,CLASE B-C,1,12
2546,7,2,DRY,CLASE B-C,1,12
2547,7,2,DRY,CLASE B-C,1,12
2548,7,2,DRY,CLASE B-C,1,12
2549,7,2,DRY,CLASE B-C,3,12
2550,7,2,DRY,CLASE B-C,1,12
2551,7,2,DRY,CLASE B-C,2,12
2552,7,2,DRY,CLASE B-C,1,12
2553,7,2,DRY,CLASE B-C,3,12
2554,7,2,DRY,CLASE B-C,1,12
2555,7,2,DRY,CLASE B-C,1,12
2556,7,2,DRY,CLASE B-C,1,12
2557,7,2,DRY,CLASE B-C,1,12
2558,7,2,DRY,CLASE B-C,2,12
2559,7,2,DRY,CLASE B-C,1,12
2560,7,2,DRY,CLASE B-C,1,12
2561,7,2,DRY,CLASE B-C,1,12
2562,7,2,DRY,CLASE B-C,1,12
2563,7,2,DRY,CLASE B-C,2,12
2564,7,2,DRY,CLASE B-C,1,12
2565,7,2,DRY,CLASE B-C,1,12
2566,7,2,DRY,CLASE B-C,2,12
2567,7,2,DRY,CLASE B-C,1,12
2568,7,2,DRY,CLASE B-C,1,12
2569,7,2,DRY,CLASE B-C,1,12
2570,7,2,DRY,CLASE B-C,1,12
2571,7,2,DRY,CLASE B-C,1,12
2572,7,2,DRY,CLASE B-C,1,12
2573,7,2,DRY,CLASE B-C,3,12
2574,7,2,DRY,CLASE B-C,1,12
2575,7,2,DRY,CLASE B-C,1,12
2576,7,2,DRY,CLASE B-C,1,12
2577,7,2,DRY,CLASE B-C,1,12
2578,7,2,DRY,CLASE B-C,3,12
2579,7,2,DRY,CLASE B-C,1,12
2580,7,2,DRY,CLASE B-C,1,12
2581,7,2,DRY,CLASE B-C,1,12
2582,7,2,DRY,CLASE B-C,3,12
2583,7,2,DRY,CLASE B-C,1,12
2584,7,2,DRY,CLASE B-C,1,12
2585,7,2,DRY,CLASE B-C,1,12
2586,7,2,DRY,CLASE B-C,1,12
2587,7,2,DRY,CLASE B-C,1,12
2588,7,2,DRY,CLASE B-C,1,12
2589,7,2,DRY,CLASE B-C,1,12
2590,7,2,DRY,CLASE B-C,1,12
2591,7,2,DRY,CLASE B-C,1,12
2592,7,2,DRY,CLASE B-C,1,12
2593,7,2,DRY,CLASE B-C,1,12
2594,7,2,DRY,CLASE B-C,1,12
2595,7,2,DRY,CLASE B-C,1,12
2596,7,2,DRY,CLASE B-C,1,12
2597,7,2,DRY,CLASE B-C,1,12
2598,2,2,DRY,CLASE B-C,3,12
2599,3,2,DRY,CLASE A,2,12
2600,2,2,DRY,CLASE B-C,1,12
2601,3,2,DRY,CLASE A,2,12
2602,2,2,DRY,CLASE B-C,2,12
2603,2,2,DRY,CLASE B-C,1,12
2604,2,2,DRY,CLASE B-C,1,12
2605,2,2,DRY,CLASE B-C,1,12
2606,2,2,DRY,CLASE B-C,1,12
2607,2,2,DRY,CLASE B-C,1,12
2608,2,2,DRY,CLASE B-C,1,12
2609,2,2,DRY,CLASE B-C,1,12
2610,2,2,DRY,CLASE B-C,1,12
2611,2,1,DRY,INSPECTION,1,12
2612,7,2,DRY,CLASE B-C,1,12
2613,3,2,DRY,CLASE B-C,124,12
2614,7,2,RF,CLASE B-C,105,12
2615,7,1,DRY,CLASE B-C,91,12
2616,7,1,DRY,CLASE B-C,61,12
2617,7,1,DRY,CLASE B-C,72,12
2618,7,1,DRY,CLASE B-C,75,12
2619,7,1,DRY,CLASE B-C,73,12
2620,3,2,DRY,CLASE B-C,68,12
2621,4,2,DRY,CLASE B-C,72,12
2622,4,2,DRY,CLASE B-C,72,12
2623,4,2,DRY,CLASE B-C,72,12
2624,4,2,DRY,CLASE B-C,72,12
2625,4,2,DRY,CLASE B-C,72,12
2626,4,2,DRY,CLASE B-C,72,12
2627,6,2,DRY,CLASE B-C,65,12
2628,6,2,DRY,CLASE B-C,66,12
2629,6,2,DRY,CLASE B-C,71,12
2630,6,2,DRY,CLASE B-C,71,12
2631,6,2,DRY,CLASE B-C,62,12
2632,6,2,DRY,CLASE B-C,61,12
2633,6,2,DRY,CLASE B-C,61,12
2634,6,2,DRY,CLASE B-C,61,12
2635,2,2,DRY,CLASE B-C,60,12
2636,6,1,DRY,INSPECTION,45,12
2637,7,2,DRY,CLASE B-C,56,12
2638,7,2,DRY,CLASE B-C,56,12
2639,6,2,DRY,CLASE B-C,54,12
2640,6,2,DRY,CLASE B-C,55,12
2641,6,2,DRY,CLASE B-C,45,12
2642,6,2,RF,CLASE B-C,52,12
2643,6,1,DRY,INSPECTION,45,12
2644,6,2,DRY,CLASE B-C,24,12
2645,6,2,DRY,CLASE B-C,40,12
2646,6,2,DRY,CLASE B-C,43,12
2647,7,2,DRY,CLASE B-C,12,12
2648,7,2,DRY,CLASE B-C,48,12
2649,7,2,DRY,CLASE B-C,13,12
2650,7,2,DRY,CLASE B-C,13,12
2651,7,2,DRY,CLASE B-C,12,12
2652,7,2,DRY,CLASE B-C,46,12
2653,6,2,DRY,CLASE B-C,50,12
2654,1,2,RF,CLASE B-C,42,12
2655,1,2,RF,CLASE B-C,41,12
2656,1,2,RF,CLASE B-C,42,12
2657,1,2,RF,CLASE B-C,39,12
2658,1,2,RF,CLASE B-C,41,12
2659,6,2,DRY,CLASE B-C,24,12
2660,6,2,DRY,CLASE B-C,41,12
2661,6,1,DRY,INSPECTION,39,12
2662,6,1,DRY,INSPECTION,37,12
2663,7,2,DRY,CLASE B-C,39,12
2664,7,2,DRY,CLASE B-C,39,12
2665,7,2,DRY,CLASE B-C,44,12
2666,7,2,DRY,CLASE B-C,44,12
2667,6,2,DRY,CLASE B-C,46,12
2668,6,2,DRY,CLASE B-C,46,12
2669,6,2,DRY,CLASE B-C,46,12
2670,6,2,DRY,CLASE B-C,46,12
2671,6,2,DRY,CLASE B-C,46,12
2672,6,2,DRY,CLASE B-C,46,12
2673,6,2,DRY,CLASE B-C,46,12
2674,6,2,DRY,CLASE B-C,44,12
2675,6,2,DRY,CLASE B-C,44,12
2676,6,2,DRY,CLASE B-C,43,12
2677,6,2,DRY,CLASE B-C,44,12
2678,6,2,DRY,CLASE B-C,43,12
2679,6,2,DRY,CLASE B-C,43,12
2680,6,2,DRY,CLASE B-C,43,12
2681,6,2,DRY,CLASE B-C,42,12
2682,6,2,DRY,CLASE B-C,42,12
2683,3,2,DRY,CLASE B-C,42,12
2684,6,2,DRY,CLASE B-C,41,12
2685,6,2,DRY,CLASE B-C,41,12
2686,6,2,DRY,CLASE B-C,40,12
2687,6,2,DRY,CLASE B-C,40,12
2688,6,2,DRY,CLASE B-C,41,12
2689,6,2,DRY,CLASE B-C,41,12
2690,6,2,DRY,CLASE B-C,41,12
2691,6,2,DRY,CLASE B-C,41,12
2692,6,2,DRY,CLASE B-C,41,12
2693,6,2,DRY,CLASE B-C,41,12
2694,6,2,DRY,CLASE B-C,38,12
2695,6,2,DRY,CLASE B-C,38,12
2696,3,2,DRY,CLASE B-C,39,12
2697,3,2,DRY,CLASE B-C,39,12
2698,3,2,DRY,CLASE B-C,41,12
2699,3,2,DRY,CLASE B-C,38,12
2700,3,2,DRY,CLASE B-C,40,12
2701,3,2,DRY,CLASE B-C,38,12
2702,7,2,RF,CLASE B-C,32,12
2703,7,2,DRY,CLASE B-C,22,12
2704,7,2,RF,CLASE B-C,34,12
2705,2,2,DRY,CLASE B-C,32,12
2706,3,2,DRY,CLASE B-C,28,12
2707,3,2,DRY,CLASE B-C,29,12
2708,3,2,DRY,CLASE B-C,28,12
2709,3,2,DRY,CLASE B-C,28,12
2710,3,2,DRY,CLASE B-C,28,12
2711,8,2,DRY,CLASE B-C,28,12
2712,6,2,DRY,CLASE B-C,9,12
2713,6,1,DRY,INSPECTION,24,12
2714,6,2,DRY,CLASE B-C,9,12
2715,6,2,DRY,CLASE B-C,9,12
2716,6,2,DRY,CLASE B-C,17,12
2717,6,2,DRY,CLASE B-C,14,12
2718,6,1,DRY,INSPECTION,25,12
2719,6,2,DRY,CLASE B-C,9,12
2720,6,2,DRY,CLASE B-C,9,12
2721,6,2,DRY,CLASE B-C,9,12
2722,6,2,DRY,CLASE B-C,9,12
2723,6,2,DRY,CLASE B-C,9,12
2724,6,2,DRY,CLASE B-C,24,12
2725,6,2,DRY,CLASE B-C,14,12
2726,6,2,DRY,CLASE B-C,14,12
2727,6,1,DRY,INSPECTION,25,12
2728,6,2,DRY,CLASE B-C,27,12
2729,6,2,DRY,CLASE B-C,24,12
2730,7,2,DRY,CLASE B-C,28,12
2731,7,2,RF,CLASE B-C,14,12
2732,7,2,DRY,CLASE B-C,28,12
2733,7,2,DRY,CLASE B-C,8,12
2734,7,2,DRY,CLASE B-C,16,12
2735,7,2,DRY,CLASE B-C,25,12
2736,7,2,RF,CLASE B-C,23,12
2737,7,2,DRY,CLASE B-C,29,12
2738,7,2,DRY,CLASE B-C,18,12
2739,7,2,DRY,CLASE B-C,17,12
2740,7,2,DRY,CLASE B-C,18,12
2741,7,2,RF,CLASE B-C,27,12
2742,7,2,DRY,CLASE B-C,18,12
2743,7,2,DRY,CLASE B-C,22,12
2744,7,2,DRY,CLASE B-C,1,12
2745,7,2,DRY,CLASE B-C,17,12
2746,7,2,DRY,CLASE B-C,18,12
2747,7,2,DRY,CLASE B-C,16,12
2748,7,2,DRY,CLASE B-C,29,12
2749,7,2,DRY,CLASE B-C,1,12
2750,7,2,DRY,CLASE B-C,17,12
2751,7,2,DRY,CLASE B-C,30,12
2752,7,2,DRY,CLASE B-C,18,12
2753,7,2,DRY,CLASE B-C,17,12
2754,7,2,DRY,CLASE B-C,20,12
2755,7,2,DRY,CLASE B-C,17,12
2756,7,2,DRY,CLASE B-C,18,12
2757,7,2,DRY,CLASE B-C,28,12
2758,7,2,RF,CLASE B-C,31,12
2759,7,2,RF,CLASE B-C,21,12
2760,7,2,RF,CLASE B-C,23,12
2761,7,2,DRY,CLASE B-C,22,12
2762,7,2,DRY,CLASE B-C,18,12
2763,7,2,DRY,CLASE B-C,1,12
2764,7,2,DRY,CLASE B-C,29,12
2765,7,2,DRY,CLASE B-C,28,12
2766,7,2,DRY,CLASE B-C,28,12
2767,7,2,DRY,CLASE B-C,1,12
2768,7,2,DRY,CLASE B-C,18,12
2769,7,2,DRY,CLASE B-C,16,12
2770,7,2,DRY,CLASE B-C,17,12
2771,7,2,DRY,CLASE B-C,1,12
2772,7,2,DRY,CLASE B-C,17,12
2773,7,2,RF,CLASE B-C,14,12
2774,7,2,RF,CLASE B-C,24,12
2775,7,2,RF,CLASE B-C,22,12
2776,7,2,DRY,CLASE B-C,18,12
2777,7,2,DRY,CLASE B-C,29,12
2778,7,2,DRY,CLASE B-C,18,12
2779,7,2,DRY,CLASE B-C,28,12
2780,7,2,DRY,CLASE B-C,18,12
2781,7,2,DRY,CLASE B-C,18,12
2782,7,2,RF,CLASE B-C,23,12
2783,7,2,DRY,CLASE B-C,16,12
2784,7,2,DRY,CLASE B-C,16,12
2785,7,2,DRY,CLASE B-C,17,12
2786,7,2,DRY,CLASE B-C,29,12
2787,7,2,DRY,CLASE B-C,18,12
2788,7,2,DRY,CLASE B-C,17,12
2789,7,2,RF,CLASE B-C,28,12
2790,7,2,RF,CLASE B-C,28,12
2791,7,2,RF,CLASE B-C,23,12
2792,7,2,RF,CLASE B-C,28,12
2793,7,2,DRY,CLASE B-C,29,12
2794,7,2,RF,CLASE B-C,22,12
2795,7,2,RF,CLASE B-C,14,12
2796,7,2,RF,CLASE B-C,14,12
2797,7,2,RF,CLASE B-C,22,12
2798,7,2,RF,CLASE B-C,14,12
2799,7,2,RF,CLASE B-C,22,12
2800,7,2,DRY,CLASE B-C,29,12
2801,7,2,DRY,CLASE B-C,18,12
2802,7,2,DRY,CLASE B-C,28,12
2803,7,2,DRY,CLASE B,30,12
2804,7,2,DRY,CLASE B-C,29,12
2805,7,2,DRY,CLASE B-C,29,12
2806,7,2,DRY,CLASE B-C,17,12
2807,2,2,DRY,CLASE B-C,29,12
2808,2,2,DRY,CLASE B-C,24,12
2809,3,2,DRY,CLASE B-C,23,12
2810,3,2,DRY,CLASE B-C,9,12
2811,3,2,DRY,CLASE B-C,13,12
2812,3,2,DRY,CLASE B-C,23,12
2813,3,2,DRY,CLASE B-C,23,12
2814,3,2,DRY,CLASE B-C,23,12
2815,3,2,DRY,CLASE B-C,23,12
2816,3,2,DRY,CLASE B-C,13,12
2817,3,2,DRY,CLASE B-C,13,12
2818,3,2,DRY,CLASE B-C,23,12
2819,7,2,DRY,CLASE B-C,18,12
2820,7,2,RF,CLASE B-C,11,12
2821,7,2,RF,CLASE B-C,14,12
2822,7,2,RF,CLASE B-C,11,12
2823,7,2,RF,CLASE B-C,9,12
2824,7,2,RF,CLASE B-C,12,12
2825,7,2,DRY,CLASE B-C,11,12
2826,7,2,DRY,CLASE B-C,18,12
2827,7,2,DRY,CLASE B-C,16,12
2828,7,2,RF,CLASE B-C,14,12
2829,7,2,RF,CLASE B-C,9,12
2830,7,2,RF,CLASE B-C,10,12
2831,7,2,RF,CLASE B-C,14,12
2832,7,2,RF,CLASE B-C,9,12
2833,7,2,DRY,CLASE B-C,14,12
2834,7,2,DRY,CLASE B-C,23,12
2835,7,2,DRY,CLASE B-C,11,12
2836,7,2,DRY,CLASE B-C,18,12
2837,7,2,DRY,CLASE D,14,12
2838,7,2,RF,CLASE B-C,9,12
2839,7,2,RF,CLASE B-C,10,12
2840,7,2,RF,CLASE B-C,9,12
2841,7,2,DRY,CLASE B-C,11,12
2842,7,2,RF,CLASE B-C,10,12
2843,7,2,DRY,CLASE B-C,17,12
2844,7,2,DRY,CLASE B-C,10,12
2845,7,2,DRY,CLASE B-C,11,12
2846,7,2,DRY,CLASE B-C,12,12
2847,7,2,DRY,CLASE B-C,11,12
2848,7,2,DRY,CLASE B-C,23,12
2849,7,2,DRY,CLASE B-C,12,12
2850,7,2,DRY,CLASE B-C,16,12
2851,7,2,DRY,CLASE B-C,11,12
2852,7,2,DRY,CLASE B-C,12,12
2853,7,2,DRY,CLASE B-C,10,12
2854,7,2,DRY,CLASE B-C,12,12
2855,7,2,DRY,CLASE B-C,23,12
2856,7,2,DRY,CLASE B-C,12,12
2857,7,2,DRY,CLASE B-C,11,12
2858,7,2,DRY,CLASE B-C,12,12
2859,7,2,DRY,CLASE D,14,12
2860,7,2,DRY,CLASE B-C,9,12
2861,7,2,RF,CLASE B-C,9,12
2862,7,2,RF,CLASE B-C,14,12
2863,7,2,RF,CLASE B-C,9,12
2864,7,2,DRY,CLASE B-C,12,12
2865,7,2,DRY,CLASE B-C,21,12
2866,7,2,DRY,CLASE B-C,11,12
2867,7,2,DRY,CLASE B-C,11,12
2868,7,2,DRY,CLASE B-C,10,12
2869,7,2,DRY,CLASE B-C,23,12
2870,7,2,DRY,CLASE B-C,12,12
2871,7,2,DRY,CLASE B-C,12,12
2872,7,2,RF,CLASE B-C,9,12
2873,7,2,RF,CLASE B-C,9,12
2874,7,2,RF,CLASE B-C,10,12
2875,7,2,RF,CLASE B-C,9,12
2876,7,2,DRY,CLASE B-C,12,12
2877,7,2,DRY,CLASE B-C,23,12
2878,7,2,DRY,CLASE B-C,10,12
2879,7,2,DRY,CLASE B-C,11,12
2880,7,2,DRY,CLASE B-C,11,12
2881,7,2,DRY,CLASE B-C,18,12
2882,7,2,DRY,CLASE B-C,16,12
2883,7,2,DRY,CLASE B-C,11,12
2884,7,2,DRY,CLASE B-C,11,12
2885,7,2,RF,CLASE B-C,22,12
2886,7,2,RF,CLASE B-C,11,12
2887,7,2,RF,CLASE B-C,22,12
2888,7,2,DRY,CLASE B-C,18,12
2889,7,2,DRY,CLASE B-C,12,12
2890,7,2,DRY,CLASE B-C,11,12
2891,7,2,DRY,CLASE B-C,11,12
2892,7,2,DRY,CLASE B-C,10,12
2893,7,2,RF,CLASE B-C,9,12
2894,7,2,RF,CLASE B-C,10,12
2895,7,2,RF,CLASE B-C,10,12
2896,7,2,RF,CLASE B-C,9,12
2897,7,2,RF,CLASE B-C,11,12
2898,7,2,RF,CLASE B-C,9,12
2899,7,2,RF,CLASE B-C,9,12
2900,7,2,DRY,CLASE B-C,22,12
2901,7,2,DRY,CLASE B-C,12,12
2902,7,2,DRY,CLASE B,13,12
2903,7,2,DRY,CLASE B-C,16,12
2904,7,2,DRY,CLASE B-C,12,12
2905,7,2,DRY,CLASE B-C,11,12
2906,4,2,DRY,CLASE B-C,22,12
2907,6,1,DRY,INSPECTION,18,12
2908,6,1,DRY,INSPECTION,17,12
2909,6,1,DRY,INSPECTION,17,12
2910,6,1,DRY,INSPECTION,17,12
2911,6,1,DRY,INSPECTION,17,12
2912,6,1,DRY,INSPECTION,17,12
2913,6,1,DRY,INSPECTION,16,12
2914,7,2,DRY,CLASE B-C,18,12
2915,3,2,DRY,CLASE B-C,13,12
2916,3,2,DRY,CLASE B-C,15,12
2917,3,2,DRY,CLASE B-C,16,12
2918,3,2,DRY,CLASE B-C,15,12
2919,3,2,DRY,CLASE B-C,17,12
2920,3,2,DRY,CLASE B-C,17,12
2921,3,2,DRY,CLASE B-C,16,12
2922,3,2,DRY,CLASE B-C,16,12
2923,3,2,DRY,CLASE B-C,13,12
2924,3,2,DRY,CLASE B-C,17,12
2925,3,2,DRY,CLASE B-C,15,12
2926,3,2,DRY,CLASE B,16,12
2927,3,2,DRY,CLASE B-C,17,12
2928,3,2,DRY,CLASE B-C,16,12
2929,3,2,DRY,CLASE B-C,17,12
2930,3,2,DRY,CLASE B-C,16,12
2931,3,2,DRY,CLASE B-C,15,12
2932,3,2,DRY,CLASE B-C,16,12
2933,3,2,DRY,CLASE B-C,17,12
2934,3,2,DRY,CLASE B-C,16,12
2935,3,2,DRY,CLASE B-C,17,12
2936,3,2,DRY,CLASE B-C,16,12
2937,7,2,DRY,CLASE B-C,13,12
2938,7,2,RF,CLASE B-C,10,12
2939,7,2,DRY,CLASE B-C,13,12
2940,7,2,DRY,CLASE B-C,13,12
2941,7,2,DRY,CLASE B-C,14,12
2942,7,2,DRY,CLASE B-C,13,12
2943,7,2,DRY,CLASE B-C,15,12
2944,6,1,DRY,INSPECTION,15,12
2945,6,2,RF,CLASE B-C,12,12
2946,6,2,RF,CLASE B-C,10,12
2947,6,2,RF,CLASE B-C,10,12
2948,2,2,RF,CLASE B-C,12,12
2949,2,2,RF,CLASE B-C,12,12
2950,2,2,RF,CLASE B-C,11,12
2951,3,2,DRY,CLASE A,7,12
2952,6,2,DRY,CLASE B-C,3,12
2953,6,1,DRY,INSPECTION,3,12
2954,6,2,DRY,CLASE B-C,5,12
2955,6,1,DRY,INSPECTION,3,12
2956,6,2,DRY,CLASE B-C,3,12
2957,7,2,DRY,CLASE B-C,8,12
2958,7,2,DRY,CLASE B-C,8,12
2959,7,2,DRY,CLASE B-C,8,12
2960,7,2,DRY,CLASE B-C,4,12
2961,7,2,DRY,CLASE B-C,9,12
2962,7,2,DRY,CLASE B-C,9,12
2963,7,2,DRY,CLASE B-C,9,12
2964,7,2,DRY,CLASE B-C,9,12
2965,7,2,DRY,CLASE B-C,8,12
2966,7,2,DRY,CLASE B-C,3,12
2967,7,2,DRY,CLASE B-C,9,12
2968,7,2,DRY,CLASE B-C,9,12
2969,7,2,DRY,CLASE B-C,7,12
2970,7,2,DRY,CLASE B-C,9,12
2971,7,2,DRY,CLASE B-C,9,12
2972,7,2,DRY,CLASE B-C,9,12
2973,7,2,DRY,CLASE B-C,8,12
2974,7,2,DRY,CLASE B-C,9,12
2975,7,2,DRY,CLASE B-C,9,12
2976,7,2,DRY,CLASE B-C,9,12
2977,7,2,DRY,CLASE D,8,12
2978,7,2,DRY,CLASE B-C,8,12
2979,7,2,DRY,CLASE B-C,8,12
2980,7,2,DRY,CLASE B-C,8,12
2981,7,2,DRY,CLASE B-C,9,12
2982,7,2,DRY,CLASE B-C,3,12
2983,7,2,DRY,CLASE B,3,12
2984,7,2,DRY,CLASE B-C,6,12
2985,7,2,DRY,CLASE B-C,9,12
2986,7,2,DRY,CLASE B-C,9,12
2987,7,2,DRY,CLASE B-C,8,12
2988,7,2,DRY,CLASE B-C,3,12
2989,7,2,DRY,CLASE B-C,7,12
2990,7,2,DRY,CLASE B-C,9,12
2991,7,2,DRY,CLASE B-C,8,12
2992,7,2,DRY,CLASE B-C,8,12
2993,7,2,DRY,CLASE B-C,7,12
2994,7,2,DRY,CLASE B-C,10,12
2995,7,2,DRY,CLASE B-C,8,12
2996,7,2,DRY,CLASE B-C,8,12
2997,7,2,DRY,CLASE B-C,9,12
2998,7,2,DRY,CLASE B-C,8,12
2999,7,2,DRY,CLASE B-C,7,12
3000,7,2,DRY,CLASE B-C,9,12
3001,7,2,DRY,CLASE B-C,9,12
3002,7,2,DRY,CLASE B-C,9,12
3003,7,2,DRY,CLASE B-C,8,12
3004,7,2,DRY,CLASE B-C,6,12
3005,7,2,DRY,CLASE B-C,8,12
3006,7,2,DRY,CLASE B-C,9,12
3007,7,2,DRY,CLASE B-C,8,12
3008,7,2,DRY,CLASE B-C,9,12
3009,7,2,DRY,CLASE B-C,9,12
3010,7,2,DRY,CLASE B-C,9,12
3011,7,2,DRY,CLASE B-C,9,12
