,Owner,Size,Type,Quality,DaysInDeposit,week
47,7,2,DRY,CLASE B-C,6,16
48,7,2,DRY,CLASE B-C,1,16
49,7,2,DRY,CLASE B-C,3,16
50,7,2,DRY,CLASE B-C,2,16
51,7,2,DRY,CLASE B-C,4,16
52,7,2,DRY,CLASE B-C,2,16
53,7,2,DRY,CLASE B-C,2,16
54,7,2,DRY,CLASE B-C,6,16
55,7,2,DRY,CLASE B-C,2,16
56,7,2,DRY,CLASE B-C,2,16
57,7,2,DRY,CLASE B-C,6,16
58,7,2,DRY,CLASE B-C,1,16
59,7,2,DRY,CLASE B-C,2,16
60,7,2,DRY,CLASE B-C,3,16
61,2,2,DRY,CLASE B-C,4,16
62,1,2,RF,CLASE B-C,62,16
63,3,2,DRY,CLASE B-C,62,16
64,6,2,DRY,CLASE B-C,34,16
65,3,2,DRY,CLASE B-C,38,16
66,3,2,DRY,CLASE B-C,40,16
67,3,2,DRY,CLASE B-C,39,16
68,3,2,DRY,CLASE B-C,39,16
69,3,2,DRY,CLASE B-C,39,16
70,3,2,DRY,CLASE B-C,33,16
71,3,2,DRY,CLASE B-C,33,16
72,3,2,DRY,CLASE B-C,33,16
73,3,2,DRY,CLASE B-C,33,16
74,3,2,DRY,CLASE B-C,28,16
75,3,2,DRY,CLASE B-C,27,16
76,8,2,DRY,CLASE B-C,21,16
77,2,2,DRY,CLASE B-C,18,16
78,2,2,DRY,CLASE B-C,15,16
79,2,2,RF,CLASE A,17,16
80,2,2,RF,CLASE B-C,17,16
81,2,2,DRY,CLASE B-C,17,16
82,3,2,DRY,CLASE B-C,19,16
83,6,2,DRY,CLASE B-C,12,16
84,6,2,DRY,CLASE B-C,12,16
85,6,2,RF,CLASE B-C,7,16
86,6,2,DRY,CLASE B-C,12,16
87,6,2,DRY,CLASE B-C,12,16
88,6,2,DRY,CLASE B-C,12,16
89,6,2,DRY,CLASE B-C,12,16
90,6,2,RF,CLASE B-C,7,16
91,6,2,RF,CLASE B-C,7,16
92,6,2,DRY,CLASE B-C,12,16
93,6,2,DRY,CLASE B-C,12,16
94,6,2,RF,CLASE B-C,7,16
95,6,2,DRY,CLASE B,12,16
96,6,2,DRY,CLASE B-C,12,16
97,2,2,DRY,CLASE B-C,6,16
98,2,2,DRY,CLASE B-C,7,16
99,2,2,DRY,CLASE B-C,7,16
100,7,2,DRY,CLASE B-C,2,16
101,7,2,DRY,CLASE B-C,2,16
102,7,2,DRY,CLASE B-C,2,16
103,7,2,DRY,CLASE B-C,2,16
104,7,2,DRY,CLASE B-C,2,16
105,7,2,DRY,CLASE B-C,2,16
106,7,2,DRY,CLASE B-C,2,16
107,7,2,DRY,CLASE B-C,2,16
108,7,2,DRY,CLASE B-C,2,16
109,7,2,DRY,CLASE B-C,2,16
110,7,2,DRY,CLASE B-C,2,16
111,7,2,DRY,CLASE B-C,2,16
112,7,2,DRY,CLASE B-C,2,16
113,7,2,DRY,CLASE B-C,2,16
114,7,2,DRY,CLASE B-C,2,16
115,7,2,DRY,CLASE B-C,2,16
116,7,2,DRY,CLASE B-C,1,16
117,7,2,DRY,CLASE B-C,6,16
118,7,2,DRY,CLASE B-C,6,16
119,7,2,DRY,CLASE B-C,1,16
120,7,2,DRY,CLASE B-C,1,16
121,7,2,DRY,CLASE B-C,6,16
122,7,2,DRY,CLASE B-C,6,16
123,7,2,DRY,CLASE B-C,6,16
124,7,2,DRY,CLASE B-C,5,16
125,7,2,DRY,CLASE B-C,1,16
126,1,2,RF,CLASE B-C,54,16
127,1,2,RF,CLASE B-C,52,16
128,1,2,RF,CLASE B-C,55,16
129,6,2,DRY,CLASE B-C,34,16
130,6,2,DRY,CLASE B-C,34,16
131,6,2,DRY,CLASE B-C,34,16
132,6,2,DRY,CLASE B-C,34,16
133,6,2,DRY,CLASE B-C,34,16
134,7,2,RF,CLASE B-C,50,16
135,6,2,DRY,CLASE B-C,34,16
136,1,2,RF,CLASE B-C,46,16
137,1,2,RF,CLASE B-C,42,16
138,3,2,DRY,CLASE B-C,39,16
139,3,2,DRY,CLASE B-C,33,16
140,3,2,DRY,CLASE B-C,33,16
141,3,2,DRY,CLASE B-C,33,16
142,3,2,DRY,CLASE B-C,33,16
143,3,2,DRY,CLASE B-C,33,16
144,3,2,DRY,CLASE B-C,33,16
145,3,2,DRY,CLASE B-C,33,16
146,3,2,DRY,CLASE B-C,33,16
147,3,2,DRY,CLASE B-C,33,16
148,3,2,DRY,CLASE B-C,27,16
149,8,2,DRY,CLASE B-C,21,16
150,8,2,DRY,CLASE B-C,21,16
151,6,2,RF,CLASE B-C,20,16
152,6,2,RF,CLASE B-C,19,16
153,6,2,RF,CLASE B-C,20,16
154,6,2,RF,CLASE B-C,20,16
155,6,2,RF,CLASE B-C,20,16
156,6,2,RF,CLASE B-C,20,16
157,2,2,DRY,CLASE B-C,18,16
158,2,2,DRY,CLASE B-C,18,16
159,2,2,RF,CLASE B-C,17,16
160,2,2,DRY,CLASE B-C,18,16
161,2,2,DRY,CLASE B-C,18,16
162,7,2,DRY,CLASE B-C,19,16
163,7,2,RF,CLASE B-C,12,16
164,7,2,RF,CLASE B-C,12,16
165,7,2,RF,CLASE B-C,15,16
166,7,2,RF,CLASE B-C,12,16
167,7,2,DRY,CLASE B-C,13,16
168,7,2,RF,CLASE B-C,16,16
169,7,2,RF,CLASE B-C,12,16
170,7,2,RF,CLASE B-C,14,16
171,7,2,RF,CLASE B-C,14,16
172,7,2,RF,CLASE B-C,11,16
173,7,2,RF,CLASE B-C,12,16
174,7,2,RF,CLASE B-C,12,16
175,7,2,RF,CLASE B-C,12,16
176,7,2,RF,CLASE B-C,14,16
177,7,2,DRY,CLASE B-C,14,16
178,7,2,DRY,CLASE B-C,13,16
179,7,2,DRY,CLASE B-C,15,16
180,6,2,RF,CLASE B-C,7,16
181,6,2,DRY,CLASE B,12,16
182,6,2,RF,CLASE B-C,7,16
183,6,2,RF,CLASE B-C,7,16
184,6,2,DRY,CLASE B-C,1,16
185,6,2,DRY,CLASE B-C,12,16
186,6,2,DRY,CLASE B-C,12,16
187,6,2,DRY,CLASE B-C,12,16
188,6,2,RF,CLASE B-C,7,16
189,6,2,RF,CLASE B-C,7,16
190,6,2,DRY,CLASE B-C,12,16
191,6,2,RF,CLASE B-C,7,16
192,6,2,DRY,CLASE A,12,16
193,6,2,DRY,CLASE A,12,16
194,7,2,DRY,CLASE B-C,10,16
195,2,2,RF,CLASE B-C,4,16
196,2,2,DRY,CLASE B-C,6,16
197,7,2,DRY,CLASE B-C,2,16
198,7,2,DRY,CLASE B-C,2,16
199,7,2,RF,CLASE B-C,3,16
200,7,2,DRY,CLASE B-C,2,16
201,7,2,RF,CLASE B-C,3,16
202,7,2,RF,CLASE B-C,3,16
203,7,2,RF,CLASE B-C,3,16
204,7,2,DRY,CLASE B-C,2,16
205,7,2,DRY,CLASE B-C,2,16
206,7,2,DRY,CLASE B-C,2,16
207,7,2,DRY,CLASE B-C,2,16
208,7,2,DRY,CLASE B-C,2,16
209,7,2,DRY,CLASE B-C,2,16
210,7,2,DRY,CLASE B-C,2,16
211,7,2,RF,CLASE B-C,3,16
212,7,2,RF,CLASE B-C,3,16
213,7,2,DRY,CLASE B-C,2,16
214,7,2,DRY,CLASE B-C,2,16
215,7,2,DRY,CLASE B-C,2,16
216,3,1,DRY,CLASE B-C,8,16
217,7,2,DRY,CLASE B-C,1,16
218,7,2,DRY,CLASE B-C,6,16
219,7,2,DRY,CLASE B-C,3,16
220,7,2,DRY,CLASE B-C,1,16
221,7,2,RF,CLASE B-C,3,16
222,7,2,DRY,CLASE B-C,1,16
223,7,2,RF,CLASE B-C,3,16
224,7,2,DRY,CLASE B-C,1,16
225,7,2,DRY,CLASE B-C,1,16
226,7,2,DRY,CLASE A,1,16
227,7,2,DRY,CLASE B-C,3,16
228,7,2,DRY,CLASE B-C,3,16
229,7,2,DRY,CLASE B-C,1,16
230,7,2,RF,CLASE B-C,3,16
231,7,2,DRY,CLASE B-C,3,16
232,7,2,DRY,CLASE B-C,1,16
233,7,2,DRY,CLASE B-C,3,16
234,7,2,DRY,CLASE B-C,3,16
235,7,2,DRY,CLASE B-C,1,16
236,7,2,RF,CLASE B-C,3,16
237,7,2,DRY,CLASE B-C,3,16
238,7,2,DRY,CLASE B-C,1,16
239,7,2,DRY,CLASE B-C,3,16
240,7,2,DRY,CLASE B,1,16
241,7,2,DRY,CLASE B-C,3,16
242,7,2,DRY,CLASE B-C,1,16
243,7,2,DRY,CLASE B-C,3,16
244,7,2,DRY,CLASE B-C,1,16
245,7,2,DRY,CLASE B-C,3,16
246,2,2,RF,CLASE B-C,5,16
247,2,2,RF,CLASE B-C,3,16
248,2,2,RF,CLASE B-C,3,16
249,7,2,DRY,CLASE B-C,3,16
250,6,2,DRY,CLASE B-C,1,16
251,2,2,DRY,CLASE B-C,1,16
252,6,2,DRY,CLASE B-C,1,16
253,6,2,DRY,CLASE B-C,1,16
254,6,2,DRY,CLASE B-C,51,16
255,7,2,DRY,CLASE B-C,38,16
256,1,2,RF,CLASE B-C,51,16
257,6,2,DRY,CLASE B-C,50,16
258,6,2,DRY,CLASE B-C,51,16
259,3,2,DRY,CLASE B-C,39,16
260,6,2,RF,CLASE B-C,43,16
261,3,2,DRY,CLASE B-C,41,16
262,3,2,DRY,CLASE B-C,41,16
263,7,2,DRY,CLASE B-C,37,16
264,3,2,DRY,CLASE B-C,40,16
265,3,2,DRY,CLASE B-C,40,16
266,3,2,DRY,CLASE B-C,37,16
267,3,2,DRY,CLASE B-C,37,16
268,3,2,DRY,CLASE B-C,37,16
269,6,2,RF,CLASE B-C,36,16
270,6,2,RF,CLASE B-C,36,16
271,3,2,DRY,CLASE B-C,33,16
272,3,2,DRY,CLASE B-C,34,16
273,3,2,DRY,CLASE B-C,33,16
274,3,2,DRY,CLASE B-C,34,16
275,3,2,DRY,CLASE B-C,33,16
276,6,2,RF,CLASE B-C,32,16
277,6,2,RF,CLASE B-C,32,16
278,6,2,RF,CLASE B-C,33,16
279,7,2,DRY,CLASE B-C,28,16
280,6,2,RF,CLASE B-C,32,16
281,3,2,DRY,CLASE B-C,29,16
282,3,2,DRY,CLASE B-C,29,16
283,3,2,DRY,CLASE B-C,29,16
284,3,2,DRY,CLASE B-C,22,16
285,3,2,DRY,CLASE B-C,22,16
286,6,2,RF,CLASE B-C,20,16
287,6,2,RF,CLASE B-C,21,16
288,6,2,RF,CLASE B-C,20,16
289,6,2,RF,CLASE B-C,20,16
290,6,2,RF,CLASE B-C,20,16
291,6,2,RF,CLASE B-C,20,16
292,2,2,RF,CLASE B-C,18,16
293,3,2,DRY,CLASE B-C,14,16
294,7,2,DRY,CLASE B-C,16,16
295,7,2,DRY,CLASE B-C,15,16
296,7,2,DRY,CLASE B-C,16,16
297,3,2,DRY,CLASE B-C,16,16
298,3,2,DRY,CLASE B-C,16,16
299,3,2,DRY,CLASE B-C,16,16
300,3,2,DRY,CLASE B-C,16,16
301,3,2,DRY,CLASE B-C,16,16
302,6,2,DRY,CLASE B-C,13,16
303,6,2,DRY,CLASE B-C,13,16
304,6,2,DRY,CLASE B-C,13,16
305,6,2,DRY,CLASE B-C,13,16
306,6,2,DRY,CLASE B-C,13,16
307,6,2,RF,CLASE B-C,8,16
308,6,2,RF,CLASE B-C,8,16
309,6,2,DRY,CLASE B-C,13,16
310,6,2,DRY,CLASE B-C,13,16
311,6,2,DRY,CLASE B-C,13,16
312,6,2,RF,CLASE B-C,8,16
313,6,2,DRY,CLASE B-C,13,16
314,6,2,RF,CLASE B-C,8,16
315,7,2,DRY,CLASE B-C,3,16
316,7,2,DRY,CLASE B-C,3,16
317,7,2,DRY,CLASE B-C,3,16
318,7,2,DRY,CLASE B-C,3,16
319,7,2,DRY,CLASE B-C,3,16
320,7,2,DRY,CLASE B-C,3,16
321,7,2,DRY,CLASE B-C,3,16
322,7,2,DRY,CLASE B-C,3,16
323,7,2,DRY,CLASE B-C,3,16
324,7,2,DRY,CLASE B-C,3,16
325,7,2,DRY,CLASE B-C,3,16
326,7,2,DRY,CLASE B-C,3,16
327,7,2,DRY,CLASE B-C,2,16
328,7,2,DRY,CLASE B-C,3,16
329,7,2,DRY,CLASE B-C,3,16
330,3,2,DRY,CLASE B-C,3,16
331,3,2,DRY,CLASE B-C,3,16
332,3,2,DRY,CLASE B-C,3,16
333,3,2,DRY,CLASE B-C,3,16
334,3,2,DRY,CLASE B-C,3,16
335,3,2,DRY,CLASE B-C,3,16
336,3,2,DRY,CLASE B-C,3,16
337,3,2,DRY,CLASE B-C,3,16
338,3,2,DRY,CLASE B-C,3,16
339,3,2,DRY,CLASE B-C,3,16
340,3,2,DRY,CLASE B-C,3,16
341,3,2,DRY,CLASE B-C,3,16
342,6,2,DRY,CLASE B-C,2,16
343,6,2,DRY,CLASE B-C,2,16
344,6,2,DRY,CLASE B-C,2,16
345,6,2,DRY,CLASE B-C,2,16
346,6,2,DRY,CLASE B-C,1,16
347,6,2,DRY,CLASE B-C,1,16
348,6,2,DRY,CLASE B-C,2,16
349,6,2,DRY,CLASE B-C,2,16
350,6,2,DRY,CLASE B-C,2,16
351,6,2,DRY,CLASE B-C,2,16
352,6,2,DRY,CLASE B-C,2,16
353,6,2,DRY,CLASE B-C,1,16
354,6,2,DRY,CLASE B-C,2,16
355,6,2,DRY,CLASE B-C,2,16
356,6,2,DRY,INSPECTION,2,16
357,6,2,DRY,CLASE B-C,2,16
358,6,2,DRY,CLASE B-C,2,16
359,6,2,DRY,CLASE B-C,1,16
360,6,2,DRY,CLASE B-C,2,16
361,6,2,DRY,CLASE B-C,2,16
362,6,2,DRY,CLASE B-C,2,16
363,6,2,DRY,CLASE B-C,2,16
364,6,2,DRY,CLASE B-C,2,16
365,6,2,DRY,CLASE B-C,1,16
366,6,2,DRY,CLASE B-C,2,16
367,6,2,DRY,CLASE B-C,2,16
368,6,2,DRY,CLASE B-C,1,16
369,6,2,DRY,CLASE B-C,2,16
370,6,2,DRY,CLASE B-C,1,16
371,6,2,DRY,CLASE B-C,2,16
372,6,2,DRY,CLASE B-C,1,16
373,6,2,DRY,CLASE B-C,2,16
374,6,2,DRY,CLASE B-C,2,16
375,6,2,DRY,CLASE B-C,1,16
376,6,2,DRY,CLASE B-C,2,16
377,6,2,DRY,CLASE B-C,1,16
378,6,2,DRY,CLASE B-C,2,16
379,6,2,DRY,CLASE B-C,2,16
380,6,2,DRY,CLASE B-C,2,16
381,7,2,DRY,CLASE B-C,4,16
382,7,2,DRY,CLASE B-C,2,16
383,7,2,DRY,CLASE B-C,1,16
384,7,2,DRY,CLASE B-C,2,16
385,7,2,DRY,CLASE B-C,2,16
386,7,2,DRY,CLASE B-C,1,16
387,7,2,DRY,CLASE B-C,3,16
388,7,2,DRY,CLASE B-C,5,16
389,7,2,DRY,CLASE B-C,6,16
390,7,2,DRY,CLASE B-C,2,16
391,7,2,DRY,CLASE B-C,2,16
392,7,2,DRY,CLASE B-C,2,16
393,7,2,DRY,CLASE B-C,2,16
394,7,2,DRY,CLASE B-C,2,16
395,7,2,DRY,CLASE B-C,3,16
396,7,2,DRY,CLASE B-C,1,16
397,7,2,DRY,CLASE B-C,2,16
398,7,2,DRY,CLASE B-C,5,16
399,7,2,DRY,CLASE B-C,2,16
400,7,2,DRY,CLASE B-C,2,16
401,7,2,DRY,CLASE B-C,3,16
402,7,2,DRY,CLASE B-C,1,16
403,7,2,DRY,CLASE B-C,2,16
404,7,2,DRY,CLASE B-C,2,16
405,7,2,DRY,CLASE B-C,2,16
406,7,2,DRY,CLASE B-C,1,16
407,7,2,DRY,CLASE B-C,2,16
408,7,2,DRY,CLASE B-C,3,16
409,7,2,DRY,CLASE D,1,16
410,7,2,DRY,CLASE B-C,2,16
411,7,2,DRY,CLASE B-C,1,16
412,7,2,DRY,CLASE B-C,2,16
413,7,2,DRY,CLASE A,2,16
414,7,2,DRY,CLASE B-C,1,16
415,7,2,DRY,CLASE B-C,2,16
416,7,2,DRY,CLASE B-C,2,16
417,7,2,DRY,CLASE B-C,1,16
418,7,2,DRY,CLASE B-C,2,16
419,7,2,DRY,CLASE B,5,16
420,7,2,DRY,CLASE B-C,3,16
421,7,2,DRY,CLASE B-C,2,16
422,7,2,DRY,CLASE B-C,1,16
423,7,2,DRY,CLASE B-C,2,16
424,7,2,DRY,CLASE B-C,2,16
425,7,2,DRY,CLASE B-C,2,16
426,7,2,DRY,CLASE B,5,16
427,7,2,DRY,CLASE B-C,2,16
428,7,2,DRY,CLASE B-C,3,16
429,7,2,DRY,CLASE B-C,3,16
430,7,2,DRY,CLASE B-C,4,16
431,7,2,DRY,CLASE B-C,2,16
432,7,2,DRY,CLASE B-C,1,16
433,7,2,DRY,CLASE B-C,1,16
434,7,2,DRY,CLASE B-C,2,16
435,7,2,DRY,CLASE B-C,1,16
436,7,2,DRY,CLASE B-C,2,16
437,7,2,DRY,CLASE B-C,2,16
438,7,2,DRY,CLASE B-C,2,16
439,7,2,DRY,CLASE B-C,2,16
440,7,2,DRY,CLASE B-C,2,16
441,7,2,DRY,CLASE B-C,3,16
442,7,2,DRY,CLASE B-C,2,16
443,7,2,DRY,CLASE B-C,2,16
444,7,2,DRY,CLASE B-C,1,16
445,7,2,DRY,CLASE B-C,2,16
446,7,2,DRY,CLASE B-C,1,16
447,7,2,DRY,CLASE B-C,2,16
448,7,2,DRY,CLASE B-C,2,16
449,7,2,DRY,CLASE B-C,2,16
450,7,2,DRY,CLASE B-C,2,16
451,7,2,DRY,CLASE B-C,4,16
452,7,2,DRY,CLASE B-C,1,16
453,7,2,DRY,CLASE B-C,2,16
454,7,2,DRY,CLASE B-C,2,16
455,7,2,DRY,CLASE B-C,2,16
456,7,2,DRY,CLASE B-C,2,16
457,7,2,DRY,CLASE B-C,2,16
458,7,2,DRY,CLASE B-C,3,16
459,7,2,DRY,CLASE B-C,2,16
460,7,2,DRY,CLASE B-C,4,16
461,7,2,DRY,CLASE B-C,6,16
462,7,2,DRY,CLASE B-C,2,16
463,7,2,DRY,CLASE B-C,2,16
464,7,2,DRY,CLASE B-C,2,16
465,7,2,DRY,CLASE B-C,2,16
466,7,2,DRY,CLASE B-C,2,16
467,7,2,DRY,CLASE B-C,2,16
468,7,2,DRY,INSPECTION,1,16
469,7,2,DRY,CLASE B-C,2,16
470,7,2,DRY,CLASE B-C,2,16
471,7,2,DRY,CLASE B-C,1,16
472,7,2,DRY,CLASE B-C,2,16
473,7,2,DRY,CLASE B-C,2,16
474,7,2,DRY,CLASE B-C,1,16
475,7,2,DRY,CLASE B-C,6,16
476,7,2,DRY,CLASE B-C,4,16
477,7,2,DRY,CLASE B-C,2,16
478,7,2,DRY,CLASE B-C,3,16
479,7,2,DRY,CLASE A,3,16
480,7,2,DRY,CLASE B-C,2,16
481,7,2,DRY,CLASE B-C,2,16
482,7,2,DRY,CLASE B-C,2,16
483,7,2,DRY,CLASE B-C,5,16
484,7,2,DRY,CLASE B-C,6,16
485,7,2,DRY,CLASE B-C,1,16
486,7,2,DRY,CLASE B-C,4,16
487,7,2,DRY,CLASE B-C,2,16
488,7,2,DRY,CLASE B-C,2,16
489,7,2,DRY,CLASE B-C,2,16
490,7,2,DRY,CLASE B-C,4,16
491,7,2,DRY,CLASE B-C,4,16
492,7,2,DRY,CLASE B-C,4,16
493,7,2,DRY,CLASE B-C,2,16
494,7,2,DRY,CLASE B-C,4,16
495,7,2,DRY,CLASE B-C,3,16
496,7,2,DRY,CLASE B-C,4,16
497,7,2,DRY,CLASE B-C,2,16
498,7,2,DRY,INSPECTION,1,16
499,7,2,DRY,CLASE B-C,4,16
500,7,2,DRY,CLASE B-C,2,16
501,6,2,DRY,CLASE B,4,16
502,6,2,DRY,CLASE B-C,4,16
503,6,2,DRY,CLASE B-C,2,16
504,6,2,DRY,CLASE B-C,1,16
505,6,2,DRY,CLASE B-C,2,16
506,7,2,DRY,CLASE B-C,2,16
507,6,2,DRY,CLASE B-C,1,16
508,3,2,DRY,CLASE B-C,2,16
509,6,2,DRY,CLASE B-C,1,16
510,7,2,RF,CLASE B-C,115,16
511,4,2,DRY,CLASE B-C,98,16
512,4,2,DRY,CLASE B-C,99,16
513,3,2,DRY,CLASE B-C,96,16
514,6,2,DRY,INSPECTION,76,16
515,7,2,DRY,CLASE B-C,38,16
516,7,2,DRY,CLASE B-C,39,16
517,6,2,DRY,INSPECTION,71,16
518,1,2,DRY,CLASE B-C,53,16
519,3,2,DRY,CLASE B-C,65,16
520,3,2,DRY,CLASE B-C,65,16
521,3,2,DRY,CLASE B-C,65,16
522,3,2,DRY,CLASE B-C,65,16
523,3,2,DRY,CLASE B-C,64,16
524,1,2,RF,CLASE B-C,60,16
525,1,2,RF,CLASE B-C,56,16
526,1,2,RF,CLASE B-C,57,16
527,1,2,RF,CLASE B-C,59,16
528,6,2,DRY,CLASE B-C,39,16
529,6,2,DRY,CLASE B-C,39,16
530,6,2,DRY,CLASE B-C,39,16
531,7,2,RF,CLASE B-C,47,16
532,7,2,RF,CLASE B-C,48,16
533,7,2,DRY,CLASE B-C,40,16
534,7,2,RF,CLASE B-C,53,16
535,7,2,RF,CLASE B-C,52,16
536,7,2,DRY,CLASE B-C,40,16
537,7,2,RF,CLASE B-C,51,16
538,7,2,DRY,CLASE B-C,39,16
539,3,2,DRY,CLASE B-C,34,16
540,3,2,DRY,CLASE B-C,34,16
541,3,2,DRY,CLASE B-C,34,16
542,7,2,RF,CLASE B-C,39,16
543,1,2,RF,CLASE B-C,49,16
544,1,2,RF,CLASE B-C,49,16
545,1,2,RF,CLASE B-C,49,16
546,1,2,RF,CLASE B-C,43,16
547,1,2,RF,CLASE B-C,44,16
548,3,2,DRY,CLASE B-C,41,16
549,3,2,DRY,CLASE B-C,41,16
550,3,2,DRY,CLASE B-C,41,16
551,7,2,DRY,CLASE B-C,42,16
552,3,2,DRY,CLASE B-C,40,16
553,3,2,DRY,CLASE B-C,40,16
554,3,2,DRY,CLASE B-C,40,16
555,3,2,DRY,CLASE B-C,38,16
556,3,2,DRY,CLASE B-C,38,16
557,3,2,DRY,CLASE B-C,38,16
558,2,2,DRY,CLASE B-C,37,16
559,3,2,DRY,CLASE B-C,33,16
560,6,2,RF,CLASE B-C,30,16
561,7,2,DRY,CLASE B-C,35,16
562,6,2,RF,CLASE B-C,33,16
563,6,2,RF,CLASE B-C,33,16
564,7,2,DRY,CLASE B-C,30,16
565,6,2,RF,CLASE B-C,30,16
566,6,2,RF,CLASE B-C,30,16
567,3,2,DRY,CLASE B-C,29,16
568,3,2,DRY,CLASE B-C,29,16
569,3,2,DRY,CLASE B-C,27,16
570,3,2,DRY,CLASE B-C,22,16
571,3,2,DRY,CLASE B-C,22,16
572,3,2,DRY,CLASE B-C,22,16
573,6,2,RF,CLASE B-C,21,16
574,6,2,RF,INSPECTION,22,16
575,6,2,RF,CLASE B-C,20,16
576,6,2,RF,INSPECTION,21,16
577,6,2,RF,CLASE B-C,22,16
578,6,2,RF,CLASE B-C,22,16
579,6,2,RF,CLASE B-C,20,16
580,6,2,RF,INSPECTION,22,16
581,6,2,RF,INSPECTION,21,16
582,6,2,RF,CLASE B-C,21,16
583,6,2,RF,CLASE B-C,20,16
584,6,2,DRY,INSPECTION,23,16
585,6,2,RF,CLASE B-C,20,16
586,6,2,RF,CLASE B-C,20,16
587,7,2,DRY,CLASE B-C,22,16
588,2,2,RF,CLASE B-C,17,16
589,2,2,RF,CLASE B-C,18,16
590,2,2,RF,CLASE B-C,18,16
591,2,2,RF,CLASE B-C,18,16
592,2,2,RF,CLASE B-C,19,16
593,2,2,RF,CLASE B-C,17,16
594,2,2,RF,CLASE B-C,17,16
595,2,2,RF,CLASE B-C,18,16
596,2,2,RF,CLASE B-C,17,16
597,7,2,DRY,CLASE B-C,9,16
598,6,1,DRY,INSPECTION,22,16
599,6,2,DRY,INSPECTION,21,16
600,6,2,RF,CLASE B-C,19,16
601,6,2,RF,CLASE B-C,19,16
602,6,2,RF,CLASE B-C,19,16
603,6,1,DRY,INSPECTION,21,16
604,7,2,DRY,CLASE B-C,15,16
605,7,2,RF,CLASE B-C,13,16
606,7,2,RF,CLASE B-C,13,16
607,7,2,RF,CLASE B-C,16,16
608,7,2,RF,CLASE B-C,17,16
609,7,2,RF,CLASE B-C,17,16
610,7,2,RF,CLASE B-C,17,16
611,7,2,RF,CLASE B-C,14,16
612,7,2,RF,CLASE B-C,13,16
613,7,2,RF,CLASE B-C,14,16
614,7,2,RF,CLASE B-C,17,16
615,7,2,RF,CLASE B-C,14,16
616,7,2,RF,CLASE B-C,16,16
617,7,2,RF,CLASE B-C,13,16
618,7,2,RF,CLASE B-C,14,16
619,7,2,RF,CLASE B-C,13,16
620,7,2,RF,CLASE B-C,17,16
621,7,2,RF,CLASE B-C,15,16
622,7,2,RF,CLASE B-C,13,16
623,7,2,RF,CLASE B-C,14,16
624,7,2,RF,CLASE B-C,13,16
625,7,2,RF,CLASE B-C,16,16
626,7,2,RF,CLASE B-C,17,16
627,7,2,RF,CLASE B-C,16,16
628,7,2,DRY,CLASE B-C,15,16
629,7,2,RF,CLASE B-C,14,16
630,6,2,RF,CLASE B-C,19,16
631,6,1,DRY,INSPECTION,20,16
632,3,2,DRY,CLASE B-C,16,16
633,3,2,DRY,CLASE B-C,16,16
634,3,2,DRY,CLASE B-C,15,16
635,4,2,DRY,CLASE B-C,15,16
636,3,2,DRY,CLASE B-C,15,16
637,3,2,DRY,CLASE B-C,15,16
638,3,2,DRY,CLASE B-C,15,16
639,3,2,DRY,CLASE B-C,16,16
640,2,1,DRY,CLASE B-C,15,16
641,6,2,RF,INSPECTION,8,16
